hive,direction,month,dayofmonth,year,hourofday,temp,weight
83,West,12,17,2019,12,24.7265,43.35642878083333
83,West,12,17,2019,13,26.1325,43.31271891416667
83,West,12,17,2019,14,27.1635,43.29279772416667
83,West,12,17,2019,15,27.289,43.28451546916667
83,West,12,17,2019,16,27.0075,43.26368213666667
83,West,12,17,2019,17,26.1325,43.2535756
83,West,12,17,2019,18,25.9765,43.24937974333333
83,West,12,17,2019,19,25.3515,43.24562171666667
83,West,12,17,2019,20,24.758,43.24485551666666
83,West,12,17,2019,21,24.1955,43.24602305833333
83,West,12,17,2019,22,23.7575,43.24489200166666
83,West,12,17,2019,23,24.289,43.14320636333333
83,West,12,18,2019,0,26.6635,43.20654553333333
83,West,12,18,2019,1,24.1325,43.21490075833333
83,West,12,18,2019,2,23.6945,43.24565820083333
83,West,12,18,2019,3,25.258,43.24956217166667
83,West,12,18,2019,4,22.851,43.25404991333334
83,West,12,18,2019,5,21.2245,43.25591068166667
83,West,12,18,2019,6,22.163,43.257552538333336
83,West,12,18,2019,7,22.882,43.25919439416666
83,West,12,18,2019,8,24.257,43.25700525416666
83,West,12,18,2019,9,24.1325,43.24179071833333
83,West,12,18,2019,10,23.4135,43.244563631666665
83,West,12,18,2019,11,22.6315,43.208917104166666
83,West,12,18,2019,12,21.725,43.1667396375
83,West,12,18,2019,13,21.162,43.11930823083333
83,West,12,18,2019,14,21.0995,43.080487448333336
83,West,12,18,2019,15,21.4125,43.0475408625
83,West,12,18,2019,16,21.256,43.04090046416667
83,West,12,18,2019,17,21.3495,43.03794512416667
83,West,12,18,2019,18,22.2255,43.03196147083333
83,West,12,18,2019,19,22.757,43.031742555
83,West,12,18,2019,20,22.1005,43.03677758166666
83,West,12,18,2019,21,21.037,43.03593841166667
83,West,12,18,2019,22,19.817,43.0332019825
83,West,12,18,2019,23,18.628,43.0339316975
83,West,12,19,2019,0,17.47,43.04071803583333
83,West,12,19,2019,1,16.719,43.04104640916668
83,West,12,19,2019,2,16.2495,43.041922065
83,West,12,19,2019,3,15.9365,43.03907618083334
